id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,url,latitude,longitude,life_stage,alive_dead
221640162,Northern Diamondback Terrapin,2024-06-09 15:02:25-04:00,"New Jersey, US","[39.7449299977, -74.2337847056]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/221640162,39.7449299977,-74.2337847056,Adult,Alive
221639227,Northern Diamondback Terrapin,2024-06-09 14:59:09-04:00,"New Jersey, US","[39.6491926171, -74.3148112996]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221639227,39.6491926171,-74.3148112996,Adult,Alive
221620658,Northern Diamondback Terrapin,2024-06-08 10:54:23-04:00,"New Jersey, US","[39.5396185869, -74.5252306717]",research,,https://www.inaturalist.org/observations/221620658,39.5396185869,-74.5252306717,,
221571244,Northern Diamondback Terrapin,2024-06-08 19:12:00-04:00,"New Jersey, US","[39.5220536646, -74.515960137]",research,,https://www.inaturalist.org/observations/221571244,39.5220536646,-74.515960137,,
221567223,Northern Diamondback Terrapin,2024-06-09 10:11:39-04:00,"New Jersey, US","[39.2818609766, -74.4500733336]",research,,https://www.inaturalist.org/observations/221567223,39.2818609766,-74.4500733336,,
221547028,Mud Fiddler Crab,2024-06-08 13:12:00-04:00,"Galloway, NJ, USA","[39.4632575003, -74.4488142765]",research,,https://www.inaturalist.org/observations/221547028,39.4632575003,-74.4488142765,,
221547027,Mud Fiddler Crab,2024-06-08 13:12:00-04:00,"Galloway, NJ, USA","[39.4632594409, -74.4488093868]",research,,https://www.inaturalist.org/observations/221547027,39.4632594409,-74.4488093868,,
221455423,Northern Diamondback Terrapin,2024-06-08 13:21:10-04:00,"New Jersey, US","[39.2460076626, -75.1594592506]",research,,https://www.inaturalist.org/observations/221455423,39.2460076626,-75.1594592506,,
221455400,Northern Diamondback Terrapin,2024-06-08 13:22:15-04:00,"New Jersey, US","[39.3228233148, -75.0066741789]",research,,https://www.inaturalist.org/observations/221455400,39.3228233148,-75.0066741789,,
221454746,Mud Fiddler Crab,2024-06-07 23:11:28-04:00,"Bayview Rd, Newport, NJ, US","[39.2838116667, -75.237295]",research,,https://www.inaturalist.org/observations/221454746,39.2838116667,-75.237295,,
221454198,Northern Diamondback Terrapin,2024-06-08 19:46:10-04:00,"New Jersey, US","[39.4527023448, -74.2188178571]",research,,https://www.inaturalist.org/observations/221454198,39.4527023448,-74.2188178571,,
221411233,Northern Diamondback Terrapin,2024-06-08 15:59:16-04:00,"New Jersey, US","[39.2589366942, -75.1555366491]",research,,https://www.inaturalist.org/observations/221411233,39.2589366942,-75.1555366491,,
221410670,Northern Diamondback Terrapin,2024-06-08 15:58:52-04:00,"New Jersey, US","[39.2272810589, -75.1655743282]",research,,https://www.inaturalist.org/observations/221410670,39.2272810589,-75.1655743282,,
221409944,Northern Diamondback Terrapin,2024-06-08 17:11:44-04:00,"New Jersey, US","[39.6827885512, -74.2919510287]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221409944,39.6827885512,-74.2919510287,Adult,Alive
221408362,Atlantic Menhaden,2024-06-08 17:04:49-04:00,"Cumberland County, US-NJ, US","[39.19409273, -75.01808185]",research,,https://www.inaturalist.org/observations/221408362,39.19409273,-75.01808185,,
221407839,Northern Diamondback Terrapin,2024-06-08 15:02:54-04:00,"Cumberland County, US-NJ, US","[39.2556167275, -75.1587815544]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/221407839,39.2556167275,-75.1587815544,,Dead
221407389,Northern Diamondback Terrapin,2024-06-08 14:48:36-04:00,"New Jersey, US","[39.3500068592, -75.0619583639]",research,,https://www.inaturalist.org/observations/221407389,39.3500068592,-75.0619583639,,
221405938,Northern Diamondback Terrapin,2024-06-08 16:54:49-04:00,"New Jersey, US","[39.7217152344, -74.3523163151]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221405938,39.7217152344,-74.3523163151,Adult,Alive
221405282,Northern Diamondback Terrapin,2024-06-08 16:51:31-04:00,"New Jersey, US","[39.7788934944, -74.2920291001]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221405282,39.7788934944,-74.2920291001,Adult,Alive
221402624,Northern Diamondback Terrapin,2024-06-08 16:39:34-04:00,"New Jersey, US","[39.6137608472, -74.3470651695]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221402624,39.6137608472,-74.3470651695,Adult,Alive
221401990,Northern Diamondback Terrapin,2024-06-08 12:35:15-04:00,"New Jersey, US","[39.3615818093, -75.1387734133]",research,,https://www.inaturalist.org/observations/221401990,39.3615818093,-75.1387734133,,
221398969,Northern Diamondback Terrapin,2024-06-08 16:22:20-04:00,"New Jersey, US","[39.7391332671, -74.25134973]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221398969,39.7391332671,-74.25134973,Adult,Alive
221397260,Northern Diamondback Terrapin,2024-06-08 16:17:10-04:00,"New Jersey, US","[39.7486047207, -74.3362205717]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221397260,39.7486047207,-74.3362205717,Adult,Alive
221395722,Northern Diamondback Terrapin,2024-06-08 16:10:40-04:00,"New Jersey, US","[39.6840646169, -74.2209683582]",research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/221395722,39.6840646169,-74.2209683582,Juvenile,Alive
221394374,Northern Diamondback Terrapin,2024-06-08 16:04:34-04:00,"New Jersey, US","[39.6646933603, -74.3567731345]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221394374,39.6646933603,-74.3567731345,Adult,Alive
221392572,Eastern Mudsnail,2024-06-07 16:28:25-04:00,"Raritan Bay, Keyport, NJ, US","[40.4536833333, -74.226395]",research,,https://www.inaturalist.org/observations/221392572,40.4536833333,-74.226395,,
221392011,Northern Diamondback Terrapin,2024-06-08 15:55:18-04:00,"New Jersey, US","[39.7068861773, -74.3323649612]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/221392011,39.7068861773,-74.3323649612,Adult,Alive
221387612,Atlantic Menhaden,2024-06-07 16:34:28-04:00,"Raritan Bay, Keyport, NJ, US","[40.4542283333, -74.2268966667]",research,,https://www.inaturalist.org/observations/221387612,40.4542283333,-74.2268966667,,
221372742,Northern Diamondback Terrapin,2024-06-08 14:26:33-04:00,"New Jersey, US","[39.2633136603, -75.0937923017]",research,,https://www.inaturalist.org/observations/221372742,39.2633136603,-75.0937923017,,
221352809,Northern Diamondback Terrapin,2024-06-08 13:11:11-04:00,"New Jersey, US","[39.2031946322, -74.4743173448]",research,,https://www.inaturalist.org/observations/221352809,39.2031946322,-74.4743173448,,
221350766,Northern Diamondback Terrapin,2024-06-08 13:01:03-04:00,"New Jersey, US","[39.3182055873, -74.4039132767]",research,,https://www.inaturalist.org/observations/221350766,39.3182055873,-74.4039132767,,
221349332,Northern Diamondback Terrapin,2024-06-08 12:17:17-04:00,"New Jersey, US","[39.2083738701, -74.5442751526]",research,,https://www.inaturalist.org/observations/221349332,39.2083738701,-74.5442751526,,
221348679,Northern Diamondback Terrapin,2024-06-08 12:09:24-04:00,"New Jersey, US","[39.2424436447, -74.5695285594]",research,,https://www.inaturalist.org/observations/221348679,39.2424436447,-74.5695285594,,
221333978,Northern Diamondback Terrapin,2024-06-08 11:51:11-04:00,"New Jersey, US","[39.3746543293, -74.5229564475]",research,,https://www.inaturalist.org/observations/221333978,39.3746543293,-74.5229564475,,
221321305,Eastern Mudsnail,2024-06-07 16:40:11-04:00,"Raritan Bay, Keyport, NJ, US","[40.4535616667, -74.2271283333]",research,,https://www.inaturalist.org/observations/221321305,40.4535616667,-74.2271283333,,
221320580,Eastern Mudsnail,2024-06-07 16:44:20-04:00,"Raritan Bay, Keyport, NJ, US","[40.452825, -74.2283383333]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/221320580,40.452825,-74.2283383333,,Dead
221320220,Northern Diamondback Terrapin,2024-06-08 11:02:37-04:00,"New Jersey, US","[39.2413782656, -74.4407714995]",research,,https://www.inaturalist.org/observations/221320220,39.2413782656,-74.4407714995,,
221320176,Eastern Mudsnail,2024-06-07 16:46:52-04:00,"Raritan Bay, Keyport, NJ, US","[40.452625, -74.227945]",research,,https://www.inaturalist.org/observations/221320176,40.452625,-74.227945,,
221286768,Northern Diamondback Terrapin,2024-06-08 08:04:28-04:00,"New Jersey, US","[39.4015446718, -74.2718076258]",research,,https://www.inaturalist.org/observations/221286768,39.4015446718,-74.2718076258,,
221227473,Northern Diamondback Terrapin,2024-06-06 12:01:33-04:00,"New Jersey, US","[39.2184430407, -74.5287677051]",research,,https://www.inaturalist.org/observations/221227473,39.2184430407,-74.5287677051,,
221170082,Northern Diamondback Terrapin,2024-06-07 16:37:24-04:00,"New Jersey, US","[39.4339874369, -74.4565570413]",research,,https://www.inaturalist.org/observations/221170082,39.4339874369,-74.4565570413,,
221104070,Northern Diamondback Terrapin,2024-06-07 10:00:37-04:00,"Cape May County, US-NJ, US","[39.0242523014, -74.8205963554]",research,,https://www.inaturalist.org/observations/221104070,39.0242523014,-74.8205963554,,
221095929,Northern Diamondback Terrapin,2024-06-07 09:58:40-04:00,"Cape May County, US-NJ, US","[39.1919664612, -74.8632717967]",research,,https://www.inaturalist.org/observations/221095929,39.1919664612,-74.8632717967,,
221078721,Northern Diamondback Terrapin,2024-06-07 08:10:09-04:00,"New Jersey, US","[39.5448649387, -74.4032296529]",research,,https://www.inaturalist.org/observations/221078721,39.5448649387,-74.4032296529,,
221029120,Atlantic Menhaden,2024-06-06 21:17:33-04:00,"Lakeshore Dr, Atlantic Highlands, NJ, US","[40.4521533333, -74.2225583333]",research,,https://www.inaturalist.org/observations/221029120,40.4521533333,-74.2225583333,,
220999195,Northern Diamondback Terrapin,2024-06-06 13:57:49-04:00,"New Jersey, US","[39.2089300283, -74.5433109967]",research,,https://www.inaturalist.org/observations/220999195,39.2089300283,-74.5433109967,,
220951894,Northern Diamondback Terrapin,2024-06-06 11:29:23-04:00,"New Jersey, US","[39.2171353278, -74.6053994292]",research,,https://www.inaturalist.org/observations/220951894,39.2171353278,-74.6053994292,,
220912278,Northern Diamondback Terrapin,2024-06-06 12:14:16-04:00,"New Jersey, US","[39.3886529636, -74.5773710682]",research,,https://www.inaturalist.org/observations/220912278,39.3886529636,-74.5773710682,,
220910024,Northern Diamondback Terrapin,2024-06-04 08:45:06-04:00,United States,"[40.6718346267, -74.0993887699]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/220910024,40.6718346267,-74.0993887699,,Alive
220901735,Northern Diamondback Terrapin,2024-06-04 21:07:00-04:00,"New Jersey, US","[39.4803645855, -74.27290731]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220901735,39.4803645855,-74.27290731,Adult,Alive
220901643,Northern Diamondback Terrapin,2024-06-06 11:24:01-04:00,"New Jersey, US","[39.2403684276, -74.5632511806]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/220901643,39.2403684276,-74.5632511806,,Alive
220901598,Northern Diamondback Terrapin,2024-06-04 21:12:34-04:00,"New Jersey, US","[39.5888256512, -74.3044163574]",research,,https://www.inaturalist.org/observations/220901598,39.5888256512,-74.3044163574,,
220881256,Northern Diamondback Terrapin,2024-06-06 09:37:45-04:00,United States,"[40.6726670664, -74.1704864455]",research,,https://www.inaturalist.org/observations/220881256,40.6726670664,-74.1704864455,,
220870493,Northern Diamondback Terrapin,2024-06-06 08:35:48-04:00,"New Jersey, US","[39.5534742104, -74.3995961062]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/220870493,39.5534742104,-74.3995961062,Adult,Dead
220738861,Northern Diamondback Terrapin,2024-06-05 12:29:30-04:00,"Cape May County, US-NJ, US","[39.1871246059, -74.9866895961]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Dead",https://www.inaturalist.org/observations/220738861,39.1871246059,-74.9866895961,Adult,Dead
220738016,Northern Diamondback Terrapin,2024-06-05 13:25:06-04:00,"Cape May County, US-NJ, US","[39.0051709148, -74.9399077145]",research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/220738016,39.0051709148,-74.9399077145,Juvenile,Alive
220737667,Northern Diamondback Terrapin,2024-06-05 13:19:39-04:00,"Cape May County, US-NJ, US","[39.0382163912, -74.9257751795]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220737667,39.0382163912,-74.9257751795,Adult,Alive
220727891,Northern Diamondback Terrapin,2024-06-05 12:04:33-04:00,"New Jersey, US","[39.2044857942, -74.5682248189]",research,,https://www.inaturalist.org/observations/220727891,39.2044857942,-74.5682248189,,
220727683,Northern Diamondback Terrapin,2024-06-05 11:08:37-04:00,"New Jersey, US","[39.2062272692, -74.5020414536]",research,,https://www.inaturalist.org/observations/220727683,39.2062272692,-74.5020414536,,
220727153,Northern Diamondback Terrapin,2024-06-05 11:08:10-04:00,"New Jersey, US","[39.3436606758, -74.4224472429]",research,,https://www.inaturalist.org/observations/220727153,39.3436606758,-74.4224472429,,
220726846,Northern Diamondback Terrapin,2024-06-05 10:24:59-04:00,"New Jersey, US","[39.2531812065, -74.5722752544]",research,,https://www.inaturalist.org/observations/220726846,39.2531812065,-74.5722752544,,
220710975,Northern Diamondback Terrapin,2024-06-05 12:28:00-04:00,"New Jersey, US","[39.2656743807, -74.7090836501]",research,,https://www.inaturalist.org/observations/220710975,39.2656743807,-74.7090836501,,
220705560,Northern Diamondback Terrapin,2024-06-05 10:37:49-04:00,"New Jersey, US","[39.2142472268, -74.4095170617]",research,,https://www.inaturalist.org/observations/220705560,39.2142472268,-74.4095170617,,
220703456,Northern Diamondback Terrapin,2024-06-05 11:04:13-04:00,"New Jersey, US","[39.3877391373, -74.4022840508]",research,,https://www.inaturalist.org/observations/220703456,39.3877391373,-74.4022840508,,
220702041,Northern Diamondback Terrapin,2024-06-05 12:09:28-04:00,"New Jersey, US","[39.5563658173, -74.3654491468]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220702041,39.5563658173,-74.3654491468,Adult,Alive
220700855,Northern Diamondback Terrapin,2024-06-05 12:04:15-04:00,"New Jersey, US","[39.4115824918, -74.3119021155]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220700855,39.4115824918,-74.3119021155,Adult,Alive
220699732,Northern Diamondback Terrapin,2024-06-05 11:58:23-04:00,"New Jersey, US","[39.5544850753, -74.3764302744]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220699732,39.5544850753,-74.3764302744,Adult,Alive
220698450,Northern Diamondback Terrapin,2024-06-05 11:53:01-04:00,"New Jersey, US","[39.5444778489, -74.2405190292]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220698450,39.5444778489,-74.2405190292,Adult,Alive
220694894,Northern Diamondback Terrapin,2024-06-05 11:35:18-04:00,"New Jersey, US","[39.4330914901, -74.3263921716]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220694894,39.4330914901,-74.3263921716,Adult,Alive
220693914,Northern Diamondback Terrapin,2024-06-05 11:30:25-04:00,"New Jersey, US","[39.5994406195, -74.3998426278]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220693914,39.5994406195,-74.3998426278,Adult,Alive
220693600,Northern Diamondback Terrapin,2024-06-05 11:28:55-04:00,"New Jersey, US","[39.4705863193, -74.3326174491]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220693600,39.4705863193,-74.3326174491,Adult,Alive
220693238,Northern Diamondback Terrapin,2024-06-05 11:26:44-04:00,"New Jersey, US","[39.4897101836, -74.2075004814]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220693238,39.4897101836,-74.2075004814,Adult,Alive
220693139,Northern Diamondback Terrapin,2024-06-05 11:06:12-04:00,"New Jersey, US","[39.2696998414, -74.5839700447]",research,,https://www.inaturalist.org/observations/220693139,39.2696998414,-74.5839700447,,
220692560,Northern Diamondback Terrapin,2024-06-05 11:11:38-04:00,"New Jersey, US","[39.2231585686, -74.574100744]",research,,https://www.inaturalist.org/observations/220692560,39.2231585686,-74.574100744,,
220692211,Northern Diamondback Terrapin,2024-06-05 10:31:34-04:00,"New Jersey, US","[39.3593654414, -74.5020128474]",research,,https://www.inaturalist.org/observations/220692211,39.3593654414,-74.5020128474,,
220691214,Northern Diamondback Terrapin,2024-06-05 11:17:35-04:00,"New Jersey, US","[39.4240304824, -74.2538429422]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220691214,39.4240304824,-74.2538429422,Adult,Alive
220689281,Northern Diamondback Terrapin,2024-06-05 11:06:19-04:00,"New Jersey, US","[39.4591905412, -74.3961670191]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220689281,39.4591905412,-74.3961670191,Adult,Alive
220688606,Northern Diamondback Terrapin,2024-06-05 11:02:00-04:00,"New Jersey, US","[39.5419446627, -74.3151921876]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220688606,39.5419446627,-74.3151921876,Adult,Alive
220687210,Northern Diamondback Terrapin,2024-06-05 10:54:44-04:00,"New Jersey, US","[39.4159029788, -74.3827133623]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220687210,39.4159029788,-74.3827133623,Adult,Alive
220681143,Northern Diamondback Terrapin,2024-06-05 10:17:50-04:00,"New Jersey, US","[39.5957794123, -74.380487586]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/220681143,39.5957794123,-74.380487586,Adult,Dead
220668008,Northern Diamondback Terrapin,2024-06-05 09:05:32-04:00,"New Jersey, US","[39.5229566624, -74.2180682487]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220668008,39.5229566624,-74.2180682487,Adult,Alive
220603853,Northern Diamondback Terrapin,2024-06-04 14:29:00-04:00,"Cape May County, US-NJ, US","[39.1835723775, -74.8130209887]",research,,https://www.inaturalist.org/observations/220603853,39.1835723775,-74.8130209887,,
220594304,Northern Diamondback Terrapin,2024-06-04 11:22:05-04:00,United States,"[40.7106473947, -74.1383055483]",research,,https://www.inaturalist.org/observations/220594304,40.7106473947,-74.1383055483,,
220552907,Northern Diamondback Terrapin,2024-06-04 17:07:52-04:00,"New Jersey, US","[39.6839529937, -74.3713537812]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220552907,39.6839529937,-74.3713537812,Adult,Alive
220551922,Northern Diamondback Terrapin,2024-06-04 17:01:36-04:00,"New Jersey, US","[39.6325146771, -74.2933090213]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220551922,39.6325146771,-74.2933090213,Adult,Alive
220546486,Northern Diamondback Terrapin,2024-06-04 16:29:50-04:00,"New Jersey, US","[39.7116964165, -74.3765412655]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220546486,39.7116964165,-74.3765412655,Adult,Alive
220525331,Northern Diamondback Terrapin,2024-06-04 13:27:13-04:00,"New Jersey, US","[39.2812394866, -74.5969378863]",research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220525331,39.2812394866,-74.5969378863,,Alive
220524925,Northern Diamondback Terrapin,2024-06-04 13:07:23-04:00,"New Jersey, US","[39.2704783335, -74.4149004051]",research,,https://www.inaturalist.org/observations/220524925,39.2704783335,-74.4149004051,,
220524437,Northern Diamondback Terrapin,2024-06-04 12:50:01-04:00,"New Jersey, US","[39.2630960987, -74.5208003995]",research,,https://www.inaturalist.org/observations/220524437,39.2630960987,-74.5208003995,,
220523586,Northern Diamondback Terrapin,2024-06-04 11:22:03-04:00,United States,"[40.7954171672, -74.1938354735]",research,,https://www.inaturalist.org/observations/220523586,40.7954171672,-74.1938354735,,
220523465,Northern Diamondback Terrapin,2024-06-04 12:39:32-04:00,"New Jersey, US","[39.3556467416, -74.5188447371]",research,,https://www.inaturalist.org/observations/220523465,39.3556467416,-74.5188447371,,
220516402,Northern Diamondback Terrapin,2024-06-04 13:57:59-04:00,"New Jersey, US","[39.5369644161, -74.2029208518]",research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/220516402,39.5369644161,-74.2029208518,Juvenile,Dead
220512566,Northern Diamondback Terrapin,2024-06-04 11:22:00-04:00,"New Jersey, US","[39.2907157823, -74.4468592132]",research,,https://www.inaturalist.org/observations/220512566,39.2907157823,-74.4468592132,,
220511254,Northern Diamondback Terrapin,2024-06-04 11:03:00-04:00,"New Jersey, US","[39.291739697, -74.556617124]",research,,https://www.inaturalist.org/observations/220511254,39.291739697,-74.556617124,,
220504673,Northern Diamondback Terrapin,2024-06-04 13:01:59-04:00,"New Jersey, US","[39.3067380356, -74.5631004111]",research,,https://www.inaturalist.org/observations/220504673,39.3067380356,-74.5631004111,,
220504027,Northern Diamondback Terrapin,2024-06-04 13:01:41-04:00,"New Jersey, US","[39.2644543165, -74.5349078995]",research,,https://www.inaturalist.org/observations/220504027,39.2644543165,-74.5349078995,,
220497258,Northern Diamondback Terrapin,2024-06-04 12:29:29-04:00,"New Jersey, US","[39.5069872283, -74.3436331182]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220497258,39.5069872283,-74.3436331182,Adult,Alive
220493081,Northern Diamondback Terrapin,2024-06-04 12:08:07-04:00,"New Jersey, US","[39.4819943721, -74.2920613401]",research,"Life Stage: Adult, Alive or Dead: Cannot Be Determined",https://www.inaturalist.org/observations/220493081,39.4819943721,-74.2920613401,Adult,Cannot
220492821,Northern Diamondback Terrapin,2024-06-04 12:05:52-04:00,"New Jersey, US","[39.5082588276, -74.2704541897]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220492821,39.5082588276,-74.2704541897,Adult,Alive
220489030,Northern Diamondback Terrapin,2024-06-04 11:45:41-04:00,"New Jersey, US","[39.4330017365, -74.2508804443]",research,,https://www.inaturalist.org/observations/220489030,39.4330017365,-74.2508804443,,
220486251,Northern Diamondback Terrapin,2024-06-04 11:30:57-04:00,"New Jersey, US","[39.4858564295, -74.2790320317]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220486251,39.4858564295,-74.2790320317,Adult,Alive
220484199,Northern Diamondback Terrapin,2024-06-04 11:21:13-04:00,"New Jersey, US","[39.5237182876, -74.2258823238]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220484199,39.5237182876,-74.2258823238,Adult,Alive
220483108,Northern Diamondback Terrapin,2024-06-04 11:15:34-04:00,"New Jersey, US","[39.5264565241, -74.3885523714]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220483108,39.5264565241,-74.3885523714,Adult,Alive
220482137,Northern Diamondback Terrapin,2024-06-04 11:09:45-04:00,"New Jersey, US","[39.539225571, -74.24583524]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220482137,39.539225571,-74.24583524,Adult,Alive
220481268,Northern Diamondback Terrapin,2024-06-04 11:06:14-04:00,"New Jersey, US","[39.4011068459, -74.3577438795]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220481268,39.4011068459,-74.3577438795,Adult,Alive
220480899,Northern Diamondback Terrapin,2024-06-04 11:04:25-04:00,"New Jersey, US","[39.4420721127, -74.3545142295]",research,,https://www.inaturalist.org/observations/220480899,39.4420721127,-74.3545142295,,
220479802,Northern Diamondback Terrapin,2024-06-04 10:58:33-04:00,"New Jersey, US","[39.475371671, -74.2847475669]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220479802,39.475371671,-74.2847475669,Adult,Alive
220479505,Northern Diamondback Terrapin,2024-06-04 10:56:43-04:00,"New Jersey, US","[39.5684711625, -74.3969771948]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220479505,39.5684711625,-74.3969771948,Adult,Alive
220479189,Northern Diamondback Terrapin,2024-06-04 10:55:06-04:00,"New Jersey, US","[39.5340168788, -74.3262364365]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220479189,39.5340168788,-74.3262364365,Adult,Alive
220478321,Northern Diamondback Terrapin,2024-06-04 10:49:52-04:00,"New Jersey, US","[39.5724600368, -74.3127551373]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220478321,39.5724600368,-74.3127551373,Adult,Alive
220476406,Northern Diamondback Terrapin,2024-06-04 10:40:02-04:00,"New Jersey, US","[39.4594274404, -74.3588685946]",research,"Life Stage: Adult, Alive or Dead: Cannot Be Determined",https://www.inaturalist.org/observations/220476406,39.4594274404,-74.3588685946,Adult,Cannot
220460209,Northern Diamondback Terrapin,2024-06-04 09:07:42-04:00,United States,"[40.6389167148, -74.0812889941]",research,,https://www.inaturalist.org/observations/220460209,40.6389167148,-74.0812889941,,
220444932,Northern Diamondback Terrapin,2024-06-04 07:17:24-04:00,"New Jersey, US","[39.4515943874, -74.3514530496]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/220444932,39.4515943874,-74.3514530496,Adult,Dead
220444384,Northern Diamondback Terrapin,2024-06-04 07:11:51-04:00,"New Jersey, US","[39.4572002422, -74.2265478887]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/220444384,39.4572002422,-74.2265478887,Adult,Dead
220389994,Northern Diamondback Terrapin,2024-06-03 05:13:00-04:00,"Cape May County, US-NJ, US","[39.0626568049, -74.8295649738]",research,,https://www.inaturalist.org/observations/220389994,39.0626568049,-74.8295649738,,
220384365,Northern Diamondback Terrapin,2024-06-02 19:56:00-04:00,"New Jersey, US","[39.266983496, -74.5194566216]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/220384365,39.266983496,-74.5194566216,,Dead
220367791,Northern Diamondback Terrapin,2024-06-03 05:12:00-04:00,"Cape May County, US-NJ, US","[39.0049931122, -74.9844008845]",research,,https://www.inaturalist.org/observations/220367791,39.0049931122,-74.9844008845,,
220320844,Northern Diamondback Terrapin,2024-06-03 15:55:17-04:00,"New Jersey, US","[39.6989857885, -74.3706406813]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/220320844,39.6989857885,-74.3706406813,Adult,Dead
220320092,Northern Diamondback Terrapin,2024-06-03 15:51:54-04:00,"New Jersey, US","[39.6496285505, -74.3131136608]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220320092,39.6496285505,-74.3131136608,Adult,Alive
220318529,Northern Diamondback Terrapin,2024-06-03 15:45:03-04:00,"New Jersey, US","[39.7101661472, -74.3061872832]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/220318529,39.7101661472,-74.3061872832,Adult,Alive
220315427,Northern Diamondback Terrapin,2024-06-03 15:30:30-04:00,"New Jersey, US","[39.698055412, -74.3711915793]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/220315427,39.698055412,-74.3711915793,Adult,Alive
